,name,age,position,ovr_rating,pot_rating
7,Besart Berisha,33,ST,71,71
8,Uwe Hünemeier,32,CB,71,71
9,Moritz Stoppelkamp,31,LMCMRM,71,71
10,Toché,35,ST,71,71
11,Gastón Fernández,34,CAMST,71,71
12,Thomas Buffel,37,RMLM,71,71
13,Christoph Janker,33,CB,71,71
14,Juan Carlos MedinaL,35,CMCDM,71,71
15,Moisés MuñozL,38,GK,71,71
16,Carlitos,36,LWCAMLM,71,71
17,Łukasz Trałka,34,CDM,71,71
18,Lucas Licht,37,LBLWB,71,71
19,Alexander Tettey,32,CDMCM,71,71
20,Marco Caligiuri,34,CBRB,71,71
21,Paweł Kieszek,34,GK,71,71
22,Momo,36,LMRM,71,71
23,Dorca,35,CDMCAMCM,71,71
24,Sercan Yıldırım,28,RMSTLM,71,71
25,Egemen Korkmaz,35,CB,71,71
26,Eren Albayrak,27,LBLM,71,72
27,Serdar Kurtuluş,31,RB,71,71
28,Selçuk Şahin,37,CDM,71,71
29,Germán Denis,37,ST,71,71
0,Facundo ErpenL,35,CB,71,71
1,Israel DamonteL,36,CDMCM,71,71
2,David Marshall,33,GK,71,71
3,Yasuhito Endo,38,CDMCAMCM,71,71
4,Óscar Pérez,45,GK,71,71
5,Alan Hutton,33,RBLB,71,71
6,Jason ShackellL,34,CB,71,71
7,David Nugent,33,ST,71,71
8,Carlos Salcido,38,CBCDM,71,71
9,Issa Cissokho,33,RBLB,71,71
10,Amaya,35,CB,71,71
11,Gonçalo Brandão,31,CB,71,71
12,Angulo,34,ST,71,71
13,Davino Verhulst,30,GK,71,71
14,Jan-Ingwer Callsen-BrackerL,33,CB,71,71
15,Michaël Ciani,34,CB,71,71
16,Killian Overmeire,32,CDMCM,71,71
17,Paul McShane,32,CB,71,71
18,Umut Bulut,35,ST,71,71
19,Alexander Walke,35,GK,71,71
20,Sascha Riether,35,RBCB,71,71
21,Steeve Elana,38,GK,71,71
22,Halil Altıntop,35,CAMCM,71,71
23,Davide BrivioL,30,LB,71,71
24,Gianluca Pegolo,37,GK,71,71
25,Jean-François Gillet,39,GK,71,71
26,Tomasz Kuszczak,36,GK,71,71
27,Jelle Van Damme,34,LBCBLWB,71,71
28,Cristian Ledesma,35,CDMCM,71,71
29,Florent Balmont,38,CM,71,71
0,Maurizio Domizzi,38,CB,71,71
1,Olivier Deschacht,37,CBLB,71,71
2,Christopher Samba,34,CB,71,71
3,Daniele Cacia,35,ST,71,71
4,Steve von Bergen,35,CB,71,71
5,Kyle Beckerman,36,CDMCM,71,71
6,Ashley Cole,37,LBLM,71,71
7,Johan Wiland,37,GK,71,71
8,Andreas Johansson,36,CB,71,71
9,Andreas Isaksson,36,GK,71,71
10,Nick Rimando,39,GK,71,71
11,Diederik Boer,37,GK,71,71
12,Braga,35,CMCAM,71,71
13,Nathan Otávio,28,CB,70,70
14,Michal Trávník,24,CMCAMCDM,70,76
15,Ionuţ Nedelcearu,22,CB,70,78
16,Andriy Bogdanov,28,CM,70,70
17,Jawad El Yamiq,26,CB,70,71
18,Ayrton Preciado,24,LWST,70,74
19,Luis Díaz,21,LM,70,82
20,Nikola Maraš,22,CB,70,80
21,Mohamed Fouzair,26,CAMRM,70,72
22,Tiago Lopes,29,RB,70,70
23,Jean-Pierre Nsame,25,ST,70,74
24,Nemanja Mihajlović,22,LW,70,77
25,Dumisani Zuma,23,RWCAMLW,70,77
26,Filip Manojlović,22,GK,70,79
27,David Hovorka,25,CB,70,76
28,Georgios Giakoumakis,23,ST,70,76
29,Dylan Batubinsika,22,CB,70,78
0,Michal Sáček,21,CMCDM,70,83
1,Bryan Acosta,24,CDMCAMCMRM,70,77
2,Mickaël Cuisance,19,CM,70,84
3,Oleg Danchenko,24,RMRBCDM,70,79
4,Jefferson Santos,25,CDM,70,71
5,Alfredo Ábalos,32,CAMRMLM,70,70
6,Christoph Zimmermann,25,CB,70,75
7,Rafael Furlan,23,LB,70,73
8,Leonardo Koutris,23,LBLM,70,77
9,Lucas Possignolo,24,CB,70,77
10,Bruno Tabata,21,RWLW,70,79
11,Weston McKennie,20,CMCDM,70,84
12,Amadou Haidara,20,RMCM,70,83
13,Kevin Danso,19,CB,70,80
14,Michael Murillo,22,RBCB,70,78
15,Lebo Mothiba,22,STLM,70,80
16,Bassem Srarfi,21,RWCAM,70,79
17,Jonathan BolingiL,24,ST,70,75
18,Julian Gressel,24,RMCDMCAMCM,70,76
19,Deng Hanwen,23,RB,70,78
20,James Léa Siliki,22,CMCDM,70,80
21,Tomáš Souček,23,CDM,70,79
22,Martin TerrierL,21,LWSTLM,70,82
23,Michael Ngadeu-Ngadjui,27,CBCDMCM,70,73
24,Melendo,21,RM,70,81
25,Maximiliano Olivera,26,LBLM,70,73
26,Pedro AquinoL,23,CDMCM,70,75
27,Ever Corredeira,34,ST,70,70
28,Nilson Padilho,30,CAM,70,70
29,Jailson Oliva,26,RB,70,70
0,Brais Méndez,21,RWCMLMRM,70,82
1,Rafa Navarro,24,RBRWBLB,70,77
2,Andrija Balić,21,CMCDM,70,77
3,Christian Kouamé,20,STCF,70,85
4,Marco Varnier,20,CB,70,85
5,Giorgi Kvilitaia,24,ST,70,76
6,Julio AnguloL,28,RM,70,70
7,Murilo Freitas,22,LMCAM,70,80
8,Samir Memišević,25,CB,70,75
9,Dennis Geiger,20,CM,70,83
10,Iban SalvadorL,22,CAMSTRMLM,70,80
11,Djamel Eddine Benlamri,28,CBRBCDM,70,70
12,Salih Özcan,19,CMCDM,70,85
13,Bjørn Johnsen,26,ST,70,72
14,Matúš Bero,23,RMCMCAM,70,78
15,Pedro Pinto,23,CBRB,70,74
16,Christian Bernardi,28,RMLMCM,70,70
17,Luca Mora,30,CM,70,70
18,Nana Opoku Ampomah,22,LM,70,77
19,Otar Kakabadze,23,RBRWB,70,77
20,Ratón,25,GK,70,75
21,Platiny,27,ST,70,71
22,Jean Cleber,28,CMCDM,70,70
23,Jair Amador,29,CB,70,72
24,Branimir Kalaica,20,CB,70,82
25,Philippe Sandler,21,CB,70,85
26,Edouard Mendy,26,GK,70,72
27,Django Warmerdam,23,LB,70,78
28,David Carmona,21,RBRMRWB,70,79
29,Gonzalo Escobar,21,LB,70,80
0,Eric Ocansey,21,RMLMRW,70,81
1,Borja LassoL,24,CAMCMCDMLM,70,76
2,Allan Ardaújo,30,CAM,70,70
3,Jairo Farnias,30,GK,70,70
4,Ricky Guerreda,26,RB,70,70
5,Ronaldo Vieira,20,CDMCM,70,83
6,William de Amorim,26,LMRMCAM,70,71
7,Nicolás Leguizamón,23,ST,70,79
8,Riccardo OrsoliniL,21,RWRM,70,83
9,Alin ToşcaL,26,CBLB,70,75
10,Noah Joel Sarenren Bazee,22,RM,70,79
11,Russell Canouse,23,CDM,70,77
12,Miguel Barbieri,25,CB,70,77
13,Roy Kortsmit,26,GK,70,74
14,Mason Mount,19,CAM,70,83
15,Kazuma Watanabe,32,STLWLMCF,70,70
16,Takuya Iwanami,24,CB,70,73
17,Shoma Doi,26,LMST,70,71
18,Daichi Kamada,22,CAM,70,80
19,Milton ValenzuelaL,20,LB,70,80
20,Guillermo Acosta,29,CMRB,70,70
21,Mauro Arambarri,22,CDMCM,70,79
22,Ritsu Doan,20,CAMRMLM,70,81
23,Yosuke IdeguchiL,22,CDMCM,70,80
24,Takuma AsanoL,23,LMRMCF,70,76
25,Nicolás RomatL,30,RB,70,70
26,Facundo SilvaL,27,LMCAMRM,70,70
27,Wataru Endo,25,CBRB,70,71
28,Kubilay Kanatsızkuş,21,ST,70,77
29,Axel Méyé,23,ST,70,80
0,Dániel Sallói,22,LWSTRW,70,79
1,Jack HarrisonL,21,RW,70,84
2,Keegan Rosenberry,24,RB,70,75
3,Han Chan Hee,21,CMCAM,70,75
4,Leonardo Ruíz,22,ST,70,79
5,Leonardo Castro,26,STRM,70,73
6,Curro Sánchez,22,LMRMCAMST,70,77
7,Feiver Mercado,28,ST,70,70
8,Dodi Lukebakio,20,RM,70,80
9,Jérémy Gélin,21,CBCDM,70,80
10,Brian LozanoL,24,LMRMLWCM,70,76
11,Hauke Wahl,24,CB,70,75
12,Joe Worrall,21,CB,70,83
13,Saberto Botelho,30,CDM,70,70
14,Sevinho Santos,30,STCF,70,70
15,Vicemte Tófoli,34,ST,70,70
16,Diogildo Peixe,30,CAMST,70,70
17,Raphael Paneira,30,CAMRM,70,70
18,Macarinho Louro,30,CAMCM,70,70
19,Renaldo Justinho,34,CAMLM,70,70
20,Alam Basteirinho,26,CAM,70,70
21,Ansel Barnisco,30,CDMCMRM,70,70
22,Lourival Dinisco,30,CB,70,70
23,Allison Sireo,30,CB,70,70
24,Eltson Marques,26,CB,70,70
25,Césario Figueirido,34,CB,70,70
26,Milton Menceiros,26,CB,70,70
27,Bernardo Motinho,26,RBRM,70,70
28,Sérgio Espinho,34,RBCB,70,70
29,Daguinho Parrela,34,RB,70,70
0,Luisinho Conradi,30,LB,70,70
1,Wagner Orsinho,30,LB,70,70
2,Breno Bemposta,34,CDMCM,70,70
3,Enzo Chissano,26,CDMRBCB,70,70
4,Alexio Sanctos,26,RBCB,70,70
5,Renatao Baumer,34,LB,70,70
6,Alam Araújo,26,LBLM,70,70
7,Victor Fachinhas,34,GK,70,70
8,Lassana Coulibaly,22,CM,70,76
9,Nikola StojiljkovićL,26,ST,70,73
10,Faitout Maouassa,20,LWLMCAM,70,79
11,Fran Villalba,20,CAMCM,70,80
12,Emmanuel Hackman,23,RBLB,70,77
13,Óscar Pinchi,22,LMST,70,82
14,Edu Expósito,22,CMCAM,70,82
15,Mathias Jensen,22,CM,70,81
16,Rodrigo Pinho,27,ST,70,71
17,Gerard Valentín,25,RBRM,70,77
18,Fali,25,CDMCMCB,70,76
19,Sergi Guardiola,27,ST,70,71
20,Miloš Degenek,24,CBCDMCM,70,76
21,Tiago Mesquita,27,RB,70,71
22,Francisco Ramos,23,CMCAM,70,78
23,Jean Meneses,25,RWLW,70,72
24,Fernando De Paul,27,GK,70,73
25,Amro Tarek,26,CBLB,70,73
26,Pascal Köpke,23,STRWLW,70,79
27,Charilaos Charisis,23,RMCM,70,74
28,Jonathan Benítez,27,LWST,70,71
29,Elohim Rolland,29,CMCAMCDM,70,70
0,Shehu Abdullahi,25,CBCDMCM,70,75
1,Kévin N'Doram,22,CDM,70,79
2,Hidde JurjusL,24,GK,70,77
3,Eric Remedi,23,CDMCM,70,79
4,Aleix García,21,CMCDM,70,82
5,Dmitriy Zhivoglyadov,24,RWBRBCB,70,76
6,Giovanni Troupée,20,RB,70,79
7,Oussama Idrissi,22,LWRW,70,77
8,Jhon MurilloL,22,RMSTRW,70,79
9,Georgiy Tigiev,23,LBLWBRB,70,78
10,Gerrit Holtmann,23,LMLWBLBST,70,78
11,Omar Perdomo,25,RMLM,70,76
12,Pape Abou Cissé,22,CB,70,80
13,Gaëtan Hendrickx,23,CDMCM,70,76
14,Marcus Thuram,21,STLM,70,79
15,Lucas Venuto,23,RMLM,70,75
16,Robert Mazáň,24,LB,70,76
17,Oleksandr Zinchenko,21,LBCAMLWB,70,82
18,Kim Jong Woo,24,CM,70,73
19,Felix Platte,22,ST,70,80
20,Mateo Cassierra,21,ST,70,78
21,Sigurd Rosted,24,CB,70,76
22,Axel Sjöberg,27,CB,70,71
23,Ismaël Bennacer,20,CM,70,80
24,Nik Omladič,29,RMCM,70,70
25,Filippo Romagna,21,CB,70,84
26,Ángel González,24,RMLM,70,75
27,Roger Assalé,24,STLM,70,77
28,Jordan Morris,23,STLMRM,70,78
29,Cédric Yambéré,27,CBCDM,70,73
0,Mikkel Duelund,21,RWLWCM,70,78
1,Olivier BoscagliL,20,LBCB,70,82
2,Anuar,23,CDMCAMCM,70,77
3,Arturo Mina,27,CB,70,72
4,Oliver Burke,21,RMST,70,84
5,Alexandr ZuevL,22,LMCF,70,81
6,Aboubakar Kamara,23,ST,70,76
7,Dominic Solanke,20,ST,70,84
8,Obbi OularéL,22,ST,70,77
9,Kevin Balanta,21,CDMCM,70,82
10,Diederrick Joel,24,ST,70,73
11,Kasey Palmer,21,CAM,70,78
12,Jorge Sáenz,21,CB,70,82
13,Ivan Provedel,24,GK,70,76
14,Alessandro Micai,25,GK,70,76
15,Arnaud Lusamba,21,CAMCMLW,70,79
16,Ola Aina,21,RBLB,70,79
17,Ertuğrul Ersoy,21,CBRB,70,80
18,Bingourou Kamara,21,GK,70,78
19,Julian Pollersbeck,24,GK,70,79
20,Hiroki Yamada,29,LMCAMCMCF,70,70
21,Taras Romanczuk,26,CDMCM,70,73
22,Jonjoe Kenny,21,RBRWB,70,80
23,Dabney Dos SantosL,22,LWLM,70,76
24,Joachim Andersen,22,CB,70,78
25,Clint Leemans,22,CMCDM,70,75
26,Querol,29,RMSTLM,70,70
27,Carlos Henao,29,CB,70,71
28,CrislanL,26,ST,70,72
29,David DepetrisL,29,ST,70,70
0,Luís Aurélio,30,CMRM,70,70
1,Juan MuñozL,22,STCAM,70,75
2,Andreas Bouchalakis,25,CMCDM,70,73
3,Paul BernardoniL,21,GK,70,82
4,Vasco Rocha,29,CMCDM,70,70
5,Stephen Kingsley,24,LB,70,77
6,Leart Paqarada,23,LB,70,75
7,Munir,29,GK,70,71
8,Emre Taşdemir,23,LBLM,70,77
9,Lucas Diarte,25,LB,70,76
10,Pablo Martinez,29,LBCB,70,70
11,Emanuel Aguilera,29,CB,70,71
12,Kévin Vandendriessche,29,CMRBCAM,70,70
13,Dimitri Oberlin,20,ST,70,82
14,Anthony Briançon,23,CB,70,75
15,Muammer Yıldırım,27,GK,70,72
16,Dorin RotariuL,23,RM,70,77
17,Selim Ay,27,CB,70,73
18,Yoichiro Kakitani,28,STLM,70,70
19,Manabu Saito,28,LMRM,70,70
20,Erhun Oztumer,27,CAMCM,70,71
21,Pablo Pérez,25,CAMRMLM,70,76
22,Benno Schmitz,23,RBLBCDM,70,73
23,Hwang Hyun Soo,23,CB,70,75
24,Jordan Silva,24,CBRB,70,75
25,Themba Zwane,29,LWCAMRWCM,70,70
26,Sebastian Griesbeck,27,CDMCM,70,71
27,Ezequiel Unsain,23,GK,70,77
28,Morten Thorsby,22,CMCAM,70,77
29,Grant Ward,23,RMCM,70,77
0,Cyriel Dessers,23,ST,70,75
1,Strahil Popov,28,RB,70,71
2,Jay FultonL,24,CDMCM,70,79
3,Paul SeguinL,23,RBCDM,70,77
4,Yairo Moreno,23,LMCAMRM,70,79
5,Carlos Mosquera,27,RMSTRW,70,70
6,Steve Birnbaum,27,CB,70,71
7,Dénes Dibusz,27,GK,70,74
8,Liam Kelly,22,CMCAMCDM,70,79
9,Sebas CorisL,25,RMLM,70,76
10,Dario Rodríguez,23,STRM,70,79
11,Carlos Fernández,22,ST,70,80
12,Jorge Correa,25,CAMRM,70,75
13,Deiver MachadoL,25,LBLM,70,74
14,Marco Ilaimaharitra,23,CDMCMCAM,70,77
15,Micheal Azira,31,CDMCM,70,70
16,Josh Brownhill,22,CMRMCDM,70,79
17,Lorenzo VenutiL,23,RB,70,79
18,Federico MattielloL,23,LMLB,70,80
19,Gastón Campi,27,CBLB,70,73
20,Jamal Bajandouh,26,CDMCM,70,72
21,Alex AlegríaL,25,ST,70,75
22,Dmytro Khomchenovskyi,28,LM,70,70
23,Gheorghe Grozav,27,LMCAMLW,70,70
24,Olivier KemenL,22,CMCDM,70,80
25,Abdul Ajagun,26,CAMRM,70,72
26,Gabriel Castellón,25,GK,70,77
27,Ethan Horvath,23,GK,70,77
28,Raffaele Di GennaroL,24,GK,70,75
29,Francesco ZampanoL,24,RBRM,70,75
0,Manuel García,30,GK,70,70
1,Derley,30,ST,70,70
2,Brayan Beckeles,32,RB,70,70
3,Mauricio GómezL,24,LMLBCAM,70,76
4,Juan Domínguez,31,CDMLB,70,70
5,Matt TargettL,22,LBLWB,70,79
6,Samir Saad,29,CB,70,71
7,Jonathan Zacaría,28,LWLMLB,70,70
8,Mohamed Abarhoun,29,CB,70,70
9,Uvaldo Luna,24,RMLM,70,75
10,Yosuke Kashiwagi,30,CMCAM,70,70
11,Mohamed El Monir,26,LB,70,73
12,Enrique Triverio,29,ST,70,70
13,Javier Abella,24,RB,70,75
14,Flávio,24,CB,70,76
15,Dráusio,27,CB,70,73
16,Ioannis Mystakidis,24,STRMLM,70,75
17,Alan Browne,23,CMCDM,70,78
18,Lukas Spalvis,24,ST,70,77
19,Stefan Kutschke,29,ST,70,70
20,Alvas Powell,24,RB,70,76
21,Phillipp Mwene,24,RBRM,70,77
22,Rémy Dugimont,32,CAM,70,70
23,Dankler,26,CB,70,72
24,André Claro,27,LWST,70,70
25,Néstor Moiraghi,33,CB,70,70
26,Facundo Oreja,36,RB,70,70
27,Boli Bolingoli,23,LWBLBLW,70,77
28,Florian Martin,28,LMCM,70,70
29,Fedor Černych,27,RMLMST,70,70
0,Erdal RakipL,22,CMRM,70,80
1,Birama Ndoye,24,CBCMCDM,70,79
2,Sehrou Guirassy,22,ST,70,79
3,Darnell Fisher,24,RBLB,70,74
4,Francesco Vicari,24,CB,70,78
5,Guido Milan,31,CB,70,70
6,Carlos Auzqui,27,RMSTLM,70,70
7,Lucas Melano,25,STRMLM,70,75
8,Fernando MárquezL,30,STLM,70,70
9,Marcus Ingvartsen,22,ST,70,77
10,Adrien Hunou,24,RMCAM,70,75
11,Cristian Lema,28,CB,70,73
12,Axel Werner,22,GK,70,81
13,Ciro Rius,29,RWRMST,70,70
14,Lautaro Giannetti,24,CB,70,79
15,Nelson Ibáñez,36,GK,70,70
16,Gonzalo Verón,28,RMLMST,70,70
17,Lorenzo Faravelli,25,CMCDM,70,75
18,Jessy PiL,24,CDMCM,70,75
19,Leonel Miranda,24,CMCDM,70,77
20,Francisco Pizzini,24,LMRMLWST,70,76
21,Jack Marriott,24,ST,70,78
22,Leandro Benegas,29,STLW,70,70
23,Franz Schultz,27,RMRB,70,73
24,Cristian Bonilla,25,GK,70,76
25,Sebastián Ubilla,28,STRWLW,70,70
26,Jean Carlos Blanco,26,LMSTCAM,70,71
27,Nicolás Maturana,25,RWRM,70,75
28,Valber Huerta,25,CB,70,73
29,Danilo Moreno Asprilla,29,CAMLMRM,70,70
0,Iván Rivas,30,CM,70,70
1,Didier Moreno,26,CDM,70,74
2,Christian Vilches,35,CB,70,70
3,Raúl Loaiza,24,CDM,70,78
4,Cleider Alzáte,30,CAMLMRM,70,70
5,Juan Daniel Roa,27,CMRM,70,71
6,Mauricio Casierra,32,LB,70,70
7,Tim Kleindienst,23,ST,70,77
8,Nicolás Carreño,25,LB,70,75
9,Cristian Higuita,24,CDMCM,70,77
10,Víctor Giraldo,32,RB,70,70
11,Diego Peralta,33,CB,70,70
12,Yordy Reyna,24,CFCAM,70,77
13,Dávinson Monsalve,34,CB,70,70
14,Davide Biraschi,24,CBRB,70,77
15,Pylyp Budkivskyi,26,ST,70,72
16,Ryan ChristieL,23,CAMRM,70,76
17,Arsénio,29,LWRW,70,70
18,Aldo Rocha,25,CMCDM,70,75
19,Paddy McNair,23,CDMCBRB,70,78
20,Simon GustafsonL,23,CAMST,70,75
21,Guðmundur Þórarinsson,26,LMCM,70,71
22,Isaiah Brown,21,CAMLM,70,80
23,Jonathan Osorio,26,CMCAMLM,70,73
24,Jeong Jae Yong,27,CMCDM,70,70
25,Rúnar Már SigurjónssonL,28,CMCDMCAM,70,71
26,Samuel Piette,23,CDMCM,70,75
27,CifuL,27,RWBRB,70,71
28,Jón Daði Böðvarsson,26,ST,70,72
29,Mauro Caballero,23,ST,70,75
0,Evangelos Oikonomou,31,CBLB,70,70
1,Kim Seung Dae,27,CM,70,70
2,Tomás Martínez,23,CAMCM,70,79
3,Carlos Ascues,26,CBCDM,70,75
4,Carlos Cisneros,25,LMRM,70,76
5,Luca GarritanoL,24,LWCM,70,75
6,Tyrone Mings,25,LBCB,70,75
7,Robin Ramírez,28,ST,70,70
8,Brandon Thomas,23,STCAMLM,70,77
9,Hwang Ui Jo,26,STRM,70,74
10,Sebastian Kerk,24,RMLM,70,76
11,Jamie MaclarenL,25,ST,70,73
12,Filipe Chaby,24,CAMRM,70,77
13,Sean Maguire,24,STLW,70,75
14,Richairo Živković,22,STLWRW,70,78
15,Leonel Galeano,27,CB,70,75
16,Nacho,29,LB,70,70
17,Przemysław Frankowski,23,RM,70,77
18,Mario MaločaL,29,CB,70,70
19,Michael Pérez,25,CDMCM,70,75
20,Marco Grüttner,32,ST,70,70
21,Neal Maupay,22,ST,70,78
22,Mark Flekken,25,GK,70,76
23,Robert Leipertz,25,RMSTCAM,70,73
24,Tim Knipping,25,CB,70,74
25,Pierluigi GolliniL,23,GK,70,78
26,Héctor QuiñonesL,26,LBLW,70,71
27,Luiz Phellype,24,ST,70,75
28,Alejandro Chumacero,27,CMRM,70,71
29,Claudio Corvalán,29,LBCB,70,70
0,Opa Nguette,24,LMRMLW,70,75
1,Giorgos Koutroumpis,27,CBCDM,70,72
2,Pablo Valcarce,25,RMLMCAM,70,73
3,Jang Hyeon Soo,26,CB,70,71
4,John McGinn,23,CMLM,70,78
5,Callum Paterson,23,CMRB,70,77
6,Leonardo Capezzi,23,CM,70,79
7,Christian Kouakou,27,STLM,70,71
8,Sokol Çikalleshi,28,ST,70,70
9,Gégé,30,CB,70,70
10,Farid BoulayaL,25,CAMRM,70,73
11,Rui Silva,24,GK,70,76
12,Denis Linsmayer,26,CDM,70,74
13,Michael Hefele,28,CBST,70,72
14,Abdullah Al Mayoof,31,GK,70,70
15,Waleed Bakhashwain,28,CDMCM,70,71
16,Jakob Busk,25,GK,70,75
17,Quini,28,RB,70,70
18,Stefano Magnasco,25,RB,70,71
19,Milan Vilotić,31,CB,70,70
20,Bram van Polen,32,LB,70,70
21,Yahia Sulaiman Al ShehriL,28,CAMRMLMCM,70,70
22,Mukhtar Omar Fallatah,30,ST,70,70
23,Quentin Bernard,29,LB,70,70
24,Enrico Valentini,29,RBLBRM,70,70
25,Julian Schauerte,30,RB,70,70
26,Danny Blum,27,STRMLM,70,71
27,Robin Himmelmann,29,GK,70,70
28,Hjörtur Hermannsson,23,CB,70,75
29,Axel Ngando,25,CAMCM,70,77
0,Taleb Tawatha,26,LB,70,73
1,Christophe Hérelle,26,CB,70,75
2,Marcus Danielson,29,CB,70,71
3,Magnus Eriksson,28,RM,70,70
4,Marius MüllerL,25,GK,70,78
5,Andrew Wooten,28,ST,70,70
6,Edin Cocalić,30,CB,70,70
7,Vitaliy Dyakov,29,CB,70,70
8,Thomas Eisfeld,25,CAMCMLM,70,73
9,Andy Yiadom,26,RBLB,70,73
10,Abel Camará,28,STRM,70,70
11,Danny Ward,25,GK,70,78
12,Aitor García,24,LMRMLW,70,76
13,Fabian Schnellhardt,24,CMCDMCAM,70,77
14,Pablo Nicolás Caballero,32,ST,70,70
15,ChuliL,27,STRMLM,70,71
16,Sokratis Dioudis,25,GK,70,74
17,Fernando Barrientos,26,CM,70,73
18,Sebastian Andersson,27,ST,70,73
19,Rafael Robayo,34,CDMCM,70,70
20,Mario Sampirisi,25,RBCB,70,74
21,Marcus Maddison,24,CAMRMLMST,70,76
22,Jamie Walker,25,CAMLMRM,70,74
23,Callum Robinson,23,LWSTLM,70,79
24,Maksym Koval,25,GK,70,73
25,Wilfried Zahibo,25,CDMCM,70,75
26,Jed Wallace,24,RM,70,76
27,Musa Nyatama,31,CAMCMRW,70,70
28,Spas Delev,28,RMLM,70,70
29,Raffaele Pucino,27,RBCBRM,70,71
0,Fran Carbia,26,CAMRMSTLM,70,73
1,Luís MartinsL,26,LB,70,74
2,Moussa Kone,28,CM,70,70
3,Sandy Walsh,23,RBCBCMLB,70,75
4,Jack Price,25,CDMCM,70,72
5,Luka KrajncL,23,CB,70,74
6,Cristóbal Jorquera,30,CMCDMRM,70,70
7,André Micael,29,CB,70,70
8,Gonzalo Espinoza,28,CMCDM,70,70
9,Rob Schoofs,24,CMCDM,70,74
10,David Ferreiro,30,LMRMLW,70,70
11,Paulo Gazzaniga,26,GK,70,74
12,Emyr Huws,24,CMCDM,70,75
13,Guillermo,25,STCAMRM,70,74
14,Mattia Valoti,25,CMCAM,70,74
15,Adrián OrtoláL,25,GK,70,78
16,Joãozinho,29,LB,70,70
17,Salim Khelifi,24,LMRWRM,70,76
18,Philipp Hosiner,29,ST,70,70
19,Kenneth Otigba,26,CB,70,74
20,Yanic WildschutL,26,LMLWST,70,71
21,Edwin Gyasi,27,RMRW,70,70
22,Juan Carlos,27,LMRMCAMCM,70,70
23,Craig Forsyth,29,LB,70,70
24,Bernardo,25,CB,70,79
25,Fede Vico,24,LMCAMRM,70,76
26,Cristian Herrera,27,STLMCAM,70,71
27,Alexandru Bourceanu,33,CDMCM,70,70
28,Sadio Diallo,27,CAMCMST,70,71
29,Jakub Brabec,26,CB,70,73
0,Darren Keet,29,GK,70,71
1,Stelios Kitsiou,24,RBRWB,70,74
2,Jón Guðni Fjóluson,29,CB,70,71
3,Yoann Touzghar,31,ST,70,70
4,Lucas Aveldaño,33,CB,70,70
5,Christopher Dibon,27,CBCDM,70,73
6,Frédéric Veseli,25,CBRB,70,74
7,Gaëtan Courtet,29,ST,70,70
8,Quentin Martinus,27,RMLM,70,70
9,Stuart Dallas,27,LMRM,70,70
10,Paweł Wszołek,26,RWRWBRM,70,71
11,Sammy Ameobi,26,RMLMCAM,70,71
12,Alhassane BangouraL,26,RMLMCAM,70,71
13,Evgeniy ChernovL,25,LBLM,70,75
14,Oliver KraglL,28,LMCM,70,70
15,Anouar Kali,27,CDM,70,72
16,Adnane TighadouiniL,25,LM,70,73
17,Marcel FrankeL,25,CB,70,74
18,Tim Kister,31,CB,70,70
19,Yang Han Been,27,GK,70,72
20,David Mitov Nilsson,27,GK,70,72
21,Kevin Müller,27,GK,70,72
22,Emiliano MartínezL,26,GK,70,76
23,Ondřej Vaněk,28,CMCDMCAM,70,70
24,Josh Risdon,26,RB,70,75
25,Alexander Milošević,26,CB,70,73
26,William,26,ST,70,73
27,Facundo Quignon,25,CDMCM,70,77
28,Kim Eun Sun,30,CDMCM,70,70
29,Lee Seung Gi,30,CMLM,70,70
0,Fabian BordagarayL,31,STRWRMLM,70,70
1,Ola John,26,LWRW,70,71
2,Jon FlanaganL,25,RBLB,70,75
3,Simon Thern,25,CMCDMCAM,70,75
4,Daniel Johnson,25,CMCAMLM,70,74
5,Dániel Böde,31,ST,70,70
6,Uffe BechL,25,RMSTLM,70,73
7,Pierre Sagna,28,RB,70,70
8,Fernández,28,RB,70,70
9,Nicola LealiL,25,GK,70,74
10,Sergey Bryzgalov,25,CBLBCDM,70,74
11,Errasti,30,CDM,70,70
12,Nick Powell,24,CAM,70,75
13,Marco DjuricinL,25,ST,70,74
14,Luca TremoladaL,26,CAMCM,70,71
15,Sven Schipplock,29,ST,70,70
16,Deniz Yılmaz,30,STRM,70,70
17,Mihai Răduţ,28,LMCAM,70,70
18,Fredrik Haugen,26,CM,70,73
19,Soner Aydoğdu,27,CAMCMCDM,70,71
20,Mike te Wierik,26,CBRB,70,73
21,Marcelo Silva,29,CB,70,70
22,William Owusu,28,STLW,70,70
23,Jonathan Rivierez,29,RBCBLB,70,70
24,Nicolai Boilesen,26,LB,70,73
25,Roly Bonevacia,26,CMCAM,70,73
26,Pedro Moreira,29,CMCDM,70,70
27,Marco Matias,29,LWLM,70,70
28,Sebastian Neumann,27,CB,70,72
29,Mustafa Yumlu,30,CB,70,70
0,Jonas Knudsen,25,LBCBLWB,70,75
1,Ángel Sepúlveda,27,RMLMRWST,70,70
2,Kamil Ahmet Çörekçi,26,RB,70,73
3,Jorge Teixeira,32,CB,70,70
4,Maikel Kieftenbeld,28,CDMCM,70,71
5,Connor Goldson,25,CB,70,77
6,Joffrey Cuffaut,30,RB,70,70
7,Dušan Cvetinović,29,CB,70,70
