,name,age,position,ovr_rating,pot_rating
17,Magnus Bahne,30,GK,68,69
18,Gaël Genevier,27,CM,68,75
19,Alexandros Tzorvas,27,GK,68,72
20,Vangelis Moras,28,CB,68,76
21,Daniele Corvia,24,CF,68,74
22,Emanuele Calaió,27,CF,68,74
23,Luis Helguera,33,CDM,68,69
24,Daniele De Vezze,29,CM,68,74
25,Erik Heijblok,30,GK,68,72
26,Koen van de Laak,26,CF,68,73
27,Brian Vandenbussche,27,GK,68,74
28,Danny Schenkel,31,CB,68,69
29,Mariusz Pawełek,28,GK,68,71
0,Milhazes,28,LB,68,69
1,Oleg Kuzmin,28,LB,68,75
2,Mihai Mircea Neşu,26,LB,68,73
3,Dmitriy N. Smirnov,28,CB,68,71
4,Alexandr Pavlenko,24,CAM,68,78
5,Dmitriy Parfyonov,34,RB,68,81
6,Alexandr Belozerov,27,CB,68,70
7,Júlio César,29,ST,68,74
8,Alexey Polyakov,35,GK,68,79
9,Miodrag Jovanovic,32,CB,68,70
10,Alexey Ivanov,28,RM,68,73
11,Goran Maznov,28,ST,68,70
12,Haruna Babangida,26,ST,68,77
13,Mejía,27,CB,68,75
14,Jordi López,28,CDM,68,76
15,Jonathan Valle,24,CF,68,79
16,Íñigo Vélez,27,ST,68,72
17,Pablo Sicilia,27,CB,68,70
18,Mora,28,CB,68,71
19,Sergio Fernández,34,CB,68,69
20,Jon Inge Høiland,31,RB,68,69
21,Mustafa Keçeli,30,LM,68,70
22,Çağdaş Atan,29,CB,68,74
23,Erman Özgür,32,CDM,68,71
24,Murat Şahin,33,GK,68,71
25,Serkan Kırıntılı,24,GK,68,76
26,Tolga Seyhan,32,CB,68,71
27,Tolga Doğantez,34,CB,68,69
28,Faruk Bayar,27,LM,68,73
29,Dániel Tőzsér,24,CAM,68,77
0,Serdar Kurtuluş,22,CDM,68,78
1,Ali Mehmet Güneş,30,CDM,68,71
2,Tayfun Cora,25,RWB,68,76
3,Giani Stelian Kirita,32,CDM,68,73
4,Emanuel Rivas,26,RWM,68,77
5,Nelson Pablo Benítez,25,LB,68,74
6,Hasan Sönmez,32,GK,68,73
7,Álvaro Antón,25,CF,68,76
8,Palazuelos,26,CM,68,75
9,Leilton,27,LB,68,72
10,Reynald Lemaître,26,LB,68,75
11,Ricardo Chaves,31,CM,68,70
12,Petr Voříšek,30,CDM,68,70
13,Zlatko Dedič,24,RF,68,78
14,Szilárd Nemeth,32,CF,68,77
15,Paul Quinn,24,CB,68,72
16,Riccardo Bonetto,30,LWB,68,70
17,Duilio Davino,33,CB,68,74
18,Yosgart Gutiérrez,28,GK,68,72
19,Miguel Ángel Zepeda,33,RF,68,77
20,Juan Pablo Rodríguez,30,CM,68,76
21,Du Wei,27,CB,68,72
22,Andreas Johansson,31,CAM,68,71
23,Mark De Man,26,CB,68,71
24,Dioh Williams,25,ST,68,73
25,Lee Kwan-Woo,31,CAM,68,70
26,You Kyoung-Youl,31,CB,68,69
27,Adnan Mravac,27,CB,68,75
28,Boštjan Cesar,27,CB,68,77
29,Rodrigo Fabri,33,CAM,68,74
0,Diego Ordaz,25,CB,68,74
1,Kwak Hee-Ju,27,CB,68,70
2,Álvaro Ortíz,31,SW,68,72
3,Antolin Alcaraz,27,CB,68,71
4,Luca Rigoni,24,CDM,68,78
5,Salvatore Masiello,27,LM,68,76
6,Andrea Pinzan,30,GK,68,71
7,Civard Sprockel,26,CB,68,73
8,Paddy McCarthy,26,CB,68,72
9,Arturo Alvarez,24,LM,68,74
10,Kevin Stuhr-Ellegaard,26,GK,68,84
11,Thiago Gentil,29,CF,68,73
12,Kossi Agassa,31,GK,68,72
13,Maurizio Lanzaro,27,RB,68,72
14,Salvatore Bruno,29,ST,68,73
15,Luigi Lavecchia,28,RWB,68,73
16,Brian Carroll,28,CDM,68,69
17,Paolo Acerbis,28,GK,68,70
18,Lee Dong Gook,30,ST,68,75
19,Zé Carlos,29,LM,68,74
20,Amado Guevara,33,CM,68,73
21,Lukáš Jarolím,33,CAM,68,75
22,Calle,30,ST,68,72
23,Juanlu,29,LWM,68,71
24,David García,28,LB,68,70
25,Sousa,29,CAM,68,75
26,Fernando Cardozo,30,CB,68,69
27,Igor,30,CB,68,75
28,Christian Nade,24,ST,68,76
29,Eduardo,32,GK,68,72
0,Daniel Gunkel,29,CM,68,77
1,Björn Vleminckx,23,ST,68,73
2,Kaspars Gorkšs,27,CB,68,70
3,Dani,27,CF,68,72
4,Milorad Pekovic,32,CDM,68,72
5,Akın Vardar,31,GK,68,72
6,Ayhan Tuna Üzümcü,27,CB,68,76
7,Markus Heikkinen,30,CDM,68,73
8,Birger Maertens,29,CB,68,71
9,Sergiy Serebrennikov,33,CM,68,71
10,Alexander Walke,26,GK,68,77
11,Steffen Rasmussen,26,GK,68,69
12,Rémi Mareval,26,LWB,68,75
13,Paulo César,29,ST,68,71
14,Sébastien Roudet,28,LM,68,76
15,Lilian Compan,32,ST,68,72
16,Pantxi Sirieix,28,CDM,68,71
17,Benjamin Nicaise,28,CDM,68,70
18,Pedro Vega,30,LWM,68,75
19,Iñaki Bea,31,CB,68,74
20,Samuel,30,CDM,68,72
21,Moreno,34,CDM,68,75
22,Moreno,34,CM,68,73
23,Julien Cardy,27,CDM,68,81
24,Filipe Teixeira,28,RM,68,75
25,Zsólt Löw,30,LWB,68,74
26,Curro Torres,32,RB,68,72
27,Kevin Kyle,28,ST,68,72
28,Rubén Reyes,30,LM,68,74
29,Pelegrín,30,CB,68,75
0,Gareth McAuley,29,CB,68,70
1,David Degen,26,RM,68,74
2,Roland Schwegler,27,CB,68,73
3,Cyrille Merville,27,GK,68,77
4,Julien François,29,CDM,68,81
5,Stephan Loboué,28,GK,68,73
6,Trond Erik Bertelsen,25,LWB,68,76
7,Marius Ebbers,31,ST,68,71
8,Philipp Bönig,29,LB,68,71
9,Marco Malagó,30,RB,68,72
10,John Oster,30,CAM,68,75
11,Florian Heller,27,RWM,68,74
12,Goran Šukalo,28,CDM,68,73
13,Marco Engelhardt,28,CM,68,83
14,Giuseppe Greco,26,CF,68,74
15,Brynjar Gunnarsson,33,CDM,68,77
16,Kamel Chafni,27,CAM,68,74
17,Richard Naylor,32,CB,68,70
18,Nigel Quashie,31,CM,68,76
19,Mike Pollitt,37,GK,68,70
20,Michael Tonge,26,CM,68,80
21,Lars Hirschfeld,30,GK,68,71
22,Garry Monk,30,CB,68,69
23,Wayne Brown,32,CB,68,72
24,Mika Väyrynen,27,CAM,68,76
25,Camacho,29,LM,68,72
26,Abdelmajid Oulmers,30,CAM,68,70
27,Alain Rochat,26,LB,68,78
28,David Murphy,25,LB,68,78
29,Issa Ba,27,RWM,68,70
0,Joe Murphy,28,GK,68,72
1,Geir Ludvig Fevang,28,CM,68,70
2,Fredrik Stoor,25,RB,68,77
3,Jermaine Johnson,29,RM,68,77
4,Francesco Bega,34,CB,68,74
5,Neil Clement,30,CB,68,79
6,Darren Huckerby,33,LM,68,74
7,Edwin de Graaf,29,RM,68,77
8,Markus Schuler,32,LB,68,73
9,Taylor Twellman,29,ST,68,72
10,Brad Davis,27,LM,68,70
11,Jon Busch,33,GK,68,70
12,Jon Jönsson,26,CB,68,74
13,Soumaila Coulibaly,31,CAM,68,74
14,Mario Raimondi,29,LM,68,74
15,Henrik Rydström,33,CDM,68,69
16,Deniz Barış,32,CDM,68,71
17,Eddie Robinson,31,CB,68,70
18,Eddie Johnson,25,ST,68,73
19,Dulee Johnson,24,CM,68,75
20,Boldizsár Bodor,27,LM,68,72
21,Jan Kristiansen,28,LM,68,79
22,Lukáš Zelenka,29,CAM,68,72
23,Grégory Dufer,27,RM,68,71
24,Eric Carrière,36,CAM,68,85
25,Ahmed Madouni,28,CB,68,72
26,Steven Thompson,30,ST,68,69
27,Shola Ameobi,27,ST,68,71
28,Indridi Sigurdsson,27,CB,68,71
29,Luca Saudati,31,ST,68,74
0,Hans Henrik Andreasen,30,CM,68,70
1,Hans Sarpei,33,LB,68,74
2,Marino Biliskov,33,CB,68,70
3,Marek Nikl,33,LB,68,75
4,Bas Sibum,26,CM,68,73
5,Andwelé Slory,26,RWM,68,77
6,Mile Sterjovski,30,RWM,68,76
7,Ulises De La Cruz,35,RB,68,78
8,Andreas Johansson,27,CDM,68,70
9,Alex,29,RWB,68,75
10,Orlando,29,CB,68,70
11,Tommy Svindal Larsen,36,CM,68,70
12,Grant Holt,28,ST,68,70
13,Shefki Kuqi,32,ST,68,74
14,Daniel Imhof,31,CDM,68,74
15,Erlend Hanstveit,28,LB,68,76
16,Nicky Hofs,26,CAM,68,76
17,Gaëtan Englebert,33,CM,68,69
18,Arkadiusz Głowacki,30,CB,68,72
19,Lee McCulloch,31,CDM,68,76
20,Jaime Moreno,35,CF,68,73
21,Carlos Gustavo Bossio,35,GK,68,73
22,Kevin Hartman,35,GK,68,73
23,Remco Van der Schaaf,30,CM,68,72
24,Joe Cannon,34,GK,68,73
25,Pablo Mastroeni,33,CDM,68,74
26,Stephen McPhail,29,CM,68,74
27,Laranjeiro,26,RB,68,72
28,Sascha Rösler,31,CF,68,74
29,Lee Johnson,28,CM,68,70
0,Marek Kincl,36,ST,68,79
1,Mathias Hain,36,GK,68,75
2,Patrick Jan Mtiliga,28,LWB,68,73
3,Marcus Lindberg,29,CB,68,69
4,Bradley Carnell,32,LM,68,72
5,Thomas Myhre,35,GK,68,76
6,Michel Breuer,29,RB,68,70
7,Youssouf Hersi,27,CAM,68,72
8,Carlo Nash,35,GK,68,75
9,Philippe Clement,35,CB,68,73
10,Movilla,34,CDM,68,74
11,René Aufhauser,33,CM,68,71
12,Roudolphe Douala,30,RWM,68,77
13,Denny Landzaat,33,CB,68,78
14,Michael Hart,29,RWB,68,75
15,Giorgio Frezzolini,33,GK,68,73
16,Stéphane Trévisan,35,GK,68,73
17,Stéphane Pichot,32,RB,68,74
18,Tommy Berntsen,35,CB,68,73
19,Roar Strand,39,RM,68,76
20,Emile Mpenza,31,ST,68,88
21,Tony Heurtebis,34,GK,68,75
22,Olivier Doll,36,CB,68,69
23,Matteo Guardalben,35,GK,68,72
24,Fabio Galante,35,CB,68,75
25,Antonio Filippini,36,CM,68,75
26,Godfried Aduobe,33,CDM,68,73
27,Matthew Oakley,32,CM,68,75
28,Gary Naysmith,30,LB,68,79
29,Thomas Holm,28,CM,68,74
0,Tomislav Sokota,32,ST,68,73
1,Pascal Delhommeau,31,CB,68,70
2,Nenad Dzodic,32,CB,68,72
3,Damiano Zenoni,32,RWB,68,79
4,Darren Purse,32,CB,68,74
5,Cristian Silvestri,34,RB,68,74
6,Tim de Cler,30,LWB,68,76
7,Frédéric Da Rocha,34,CDM,68,84
8,Marvin Andrews,33,CB,68,72
9,Marco Zanchi,32,CB,68,71
10,Timo Achenbach,26,LB,68,78
11,Gábor Király,33,GK,68,77
12,David Odonkor,25,RWM,68,86
13,Romain Rocchi,27,CM,68,76
14,Jagoš Vuković,21,CB,67,77
15,Luca Marrone,19,CDM,67,80
16,Marquinhos,19,CAM,67,78
17,Carlão,19,CB,67,74
18,Leozinho,21,CF,67,78
19,Alain Pierre Baclet,23,CF,67,75
20,Pablo Ezequiel Fontanello,24,CB,67,72
21,Jean Paul Yontcha,26,ST,67,70
22,Aitor Núñez,21,RWB,67,76
23,Jonathan Estrada,26,LM,67,75
24,Joel Chukwuma Obi,18,RWM,67,80
25,Diego Renan,19,RWB,67,80
26,Cuadrado,21,RWB,67,75
27,Márcio Barros,28,ST,67,76
28,Nikos Karabelas,24,CB,67,75
29,Dudu,17,CAM,67,85
0,Shane Duffy,17,CB,67,76
1,Costel Fane Pantilimon,22,GK,67,77
2,Elkeson,20,CF,67,76
3,Mamadou Tall,26,CB,67,71
4,Eneko,20,RB,67,76
5,Elisio André Turatto,32,CB,67,70
6,Júnior Dutra,21,CAM,67,75
7,Cesinha,22,CB,67,74
8,Cesar,30,LM,67,72
9,Botía,20,CB,67,78
10,Jhon Kennedy Hurtado,25,CB,67,74
11,Miljan Mutavdžić,23,CDM,67,76
12,Marcos Rocha,20,RWB,67,73
13,Fabricio,19,CB,67,77
14,Boquita,19,CM,67,74
15,Eduardo Ledesma,24,RWB,67,72
16,Osvaldo Alonso,23,CM,67,73
17,Pará,23,LWB,67,73
18,Marcos Pimentel,26,RWB,67,69
19,João Paulo,19,LWB,67,77
20,Léo,19,ST,67,71
21,Arilton,20,RB,67,76
22,Bernardo,19,CAM,67,79
23,Mike Frantz,22,LWM,67,77
24,Marco Terrazzino,18,ST,67,83
25,Palanca,21,RF,67,79
26,Chema Antón,20,LB,67,75
27,Eliaquim Mangala,18,CB,67,78
28,Dawda Leigh,23,RWM,67,74
29,Ousman Jallow,20,ST,67,81
0,Oleksiy Gay,26,CM,67,68
1,Alberto,21,CM,67,76
2,Lamine Gassama,19,RB,67,79
3,Sandro,26,CB,67,70
4,Kevin Strootman,19,CM,67,80
5,Victor Sanchez,21,RM,67,74
6,Jaime,19,LWM,67,76
7,Lorenzo Ariaudo,20,CB,67,82
8,Michael Görlitz,22,RM,67,73
9,Marcus Plínio Diniz Paixão,22,CB,67,78
10,Sebastian Rudy,19,CM,67,76
11,Marcel Risse,19,RWM,67,77
12,Aron Gunnarsson,20,CM,67,80
13,Jake Livermore,19,CM,67,77
14,Róbson,21,CAM,67,73
15,Guto,21,RF,67,77
16,Said Husejinovic,21,CAM,67,77
17,Mirko Antenucci,24,CF,67,70
18,Johannes Flum,21,CDM,67,74
19,Ken Ilsø,22,CF,67,80
20,Alvaro Fernández,23,RM,67,74
21,Stijn Wuytens,19,CM,67,75
22,Adeílson,23,ST,67,74
23,Ryad Boudebouz,19,CAM,67,86
24,Marvin Martin,21,CAM,67,85
25,Mike Terranova,32,ST,67,71
26,Lars Toborg,34,ST,67,68
27,Giannis Papadopoulos,20,CDM,67,75
28,Leandro Donizete,27,CDM,67,70
29,Wellington Saci,24,LWB,67,74
0,Airton,19,CDM,67,78
1,Yanis Tafer,18,ST,67,83
2,Amadou Jawo,24,LWM,67,72
3,Libor Baláž,32,RWM,67,68
4,Barry Maguire,19,CM,67,70
5,Rens van Eijden,21,CB,67,78
6,Eduardo,20,CB,67,74
7,Luis Daniel Cano,31,CB,67,67
8,Indio,27,CAM,67,75
9,Ranko Despotović,26,ST,67,70
10,Marcos Cáceres,23,CB,67,76
11,Marquinho,23,CF,67,70
12,Mirnes Šišić,28,RM,67,72
13,Daniele Ragatzu,17,ST,67,85
14,Sergio Aquino,29,LWM,67,77
15,Marco Fabián,20,CAM,67,77
16,Konstantin Rausch,19,LWB,67,76
17,László Köteles,25,GK,67,72
18,Rhys Taylor,19,GK,67,80
19,Levan Kenia,18,CAM,67,80
20,Anton Amelchenko,24,GK,67,72
21,Eke Uzoma,20,CDM,67,78
22,Vasco Fernandes,22,RB,67,76
23,Sebastian Ribas,21,ST,67,78
24,Geoffrey Mujangi Bia,20,CAM,67,77
25,Cristian Manuel Chávez,23,CAM,67,76
26,Mickaël Cerielo,25,RB,67,68
27,Pedro Botelho,19,LWB,67,71
28,Guilherme,21,LWB,67,85
29,Paulo Renato,22,CB,67,69
0,Andrezinho,27,RWB,67,70
1,Stefan Nijland,21,CF,67,78
2,Kevin Pezzoni,20,CDM,67,77
3,Nicky Kuiper,20,LB,67,82
4,Alex Smithies,19,GK,67,84
5,Amadou Konare,27,CB,67,68
6,Leroy George,22,LWM,67,71
7,Stélvio,20,CDM,67,80
8,Donny Gorter,21,CAM,67,74
9,Gerardo Flores,23,RWB,67,77
10,Eric Maxim Choupo-Moting,20,RF,67,83
11,Gavin Hoyte,19,CB,67,78
12,Mathias Jørgensen,19,CB,67,84
13,Jordan Spence,19,CB,67,79
14,Loris Arnaud,22,ST,67,74
15,Deyvid Sacconi,22,CF,67,75
16,Sreten Sretenovic,24,CB,67,68
17,Laionel,23,RWM,67,73
18,Jo Inge Berget,18,CAM,67,77
19,Yordan Todorov,28,CB,67,72
20,Kieran Agard,19,ST,67,77
21,Dušan Đokić,29,ST,67,71
22,Nikola Petković,23,LB,67,76
23,Brian Sarmiento,19,LM,67,73
24,Daniel Sobralense,26,LWM,67,72
25,Pierre Boya,25,ST,67,73
26,Makelele,24,CM,67,72
27,Pavel Londak,29,GK,67,70
28,Nikita Rukavytsya,22,LWM,67,73
29,Ivan Radeljić,29,CB,67,74
0,Emil Johansson,23,LWB,67,76
1,Kristijan Ipša,23,CB,67,77
2,David Carney,25,LM,67,78
3,Ivan Perisic,20,CAM,67,79
4,Galiardo,24,CB,67,76
5,Albin Ekdal,20,CM,67,84
6,Daniel Pudil,23,LM,67,76
7,Jan Trousil,33,CB,67,70
8,Ondřej Mazuch,20,CB,67,77
9,Alexandre Noël Mendy,25,CAM,67,75
10,César Lucena,29,CB,67,77
11,Sidny,28,RWB,67,72
12,Darryl Roberts,25,ST,67,75
13,Diego,22,CB,67,74
14,Petr Benát,29,CAM,67,77
15,Filip Dort,29,CAM,67,74
16,David Střihavka,26,ST,67,73
17,František Metelka,29,RM,67,69
18,Petr Šíma,26,LM,67,72
19,Maykel Galindo,28,ST,67,69
20,Lorenzo Davids,22,CDM,67,71
21,Marcel Heller,23,ST,67,74
22,Manuel Viniegra,21,LM,67,73
23,Matthew Spiranovic,21,CB,67,72
24,Quentin Othon,21,CDM,67,78
25,Omar Cummings,27,ST,67,69
26,Rodolfo Salinas,22,LWM,67,76
27,José Joaquín Martínez,22,LM,67,75
28,Lucio Wagner,33,LB,67,72
29,Alessandro Pellicori,28,ST,67,73
0,Giuseppe Vives,29,CM,67,69
1,Kees Luijckx,23,CDM,67,73
2,Kévin Anin,23,LM,67,76
3,Renan,23,CM,67,72
4,Tim Janssen,23,ST,67,73
5,Edgar Mejía,21,CB,67,78
6,Robert Zwinkels,26,GK,67,71
7,Mohamed Dahmane,27,CF,67,71
8,Tamás Priskin,23,ST,67,76
9,Karel Piták,29,CAM,67,73
10,Thomas Mangani,22,LB,67,77
11,Kévin Constant,22,CDM,67,85
12,Sidney Sam,21,LWM,67,74
13,Ardijan Djokaj,30,CAM,67,73
14,Mehmet Güven,22,CDM,67,74
15,Cássio,25,ST,67,70
16,Aydın Karabulut,21,LM,67,76
17,Marcos,30,ST,67,71
18,Yves De Winter,22,GK,67,73
19,Marco Rossi,21,CB,67,78
20,Tidiane Sane,24,CAM,67,74
21,Papiss Demba Cisse,24,CF,67,78
22,Kévin Monnet-Paquet,21,CF,67,84
23,Ulaş Güler,29,GK,67,69
24,Leonardo Andrés Iglesias,30,ST,67,71
25,Ferdinando Sforzini,24,ST,67,70
26,Zafer Yelen,23,CAM,67,81
27,Chris Taylor,22,RWM,67,81
28,Cyriaque Louvion,22,CB,67,73
29,Pierre de Wit,21,CM,67,77
0,Issah Ahmed,27,CB,67,80
1,Cédric Collet,25,LM,67,72
2,Adam Bodzek,23,CDM,67,74
3,Edgar Solís,22,LM,67,76
4,Tobias Werner,24,LF,67,75
5,Kevin Schlitte,27,RB,67,72
6,Leon Benko,25,LF,67,81
7,Serkan Çalık,23,ST,67,78
8,Fabian Lustenberger,21,CDM,67,78
9,Daniel Marques,26,CB,67,74
10,Wellington,24,LWB,67,75
11,Nico Medina,22,CF,67,77
12,Bruno Meneghel,22,ST,67,73
13,Richard Ekunde,27,CB,67,68
14,Pontus Wernbloom,23,CAM,67,78
15,Per Karlsson,23,CB,67,74
16,Alharbi El Jadeyaoui,23,LWM,67,76
17,Guillaume Loriot,23,LM,67,78
18,Edgar Daniel González,30,CDM,67,73
19,Lee Keun Ho,24,CF,67,78
20,David Arturo Ferreira,30,CF,67,75
21,Winston Reid,21,CB,67,78
22,Jonathan Bornstein,24,LB,67,73
23,Sven Kums,21,CM,67,73
24,Randall Azofeifa,24,CM,67,72
25,Jorge Guagua,27,CB,67,77
26,Victor Bernárdez,27,CB,67,73
27,Drissa Diakite,24,CDM,67,75
28,Shane Smeltz,27,ST,67,69
29,Franck Songo'o,22,RWM,67,76
0,Andris Vanins,29,GK,67,68
1,Andrea Rossi,22,LWB,67,75
2,Antonino Barillà,21,LM,67,76
3,Óscar Guido Trejo,21,LF,67,78
4,Adrian Mariappa,22,CB,67,75
5,Andrew Surman,23,CM,67,75
6,Gabriele Paonessa,22,CAM,67,86
7,Crespo,22,RB,67,77
8,Fahel,28,CDM,67,71
9,Marcus Winícius,24,CDM,67,70
10,Michael Lumb,21,LB,67,81
11,Anders Randrup,21,RB,67,83
12,Mike Jensen,21,CAM,67,80
13,İlhan Parlak,22,ST,67,78
14,Elustondo,22,CM,67,74
15,David Edgar,22,LB,67,78
16,Pierre Ducasse,22,CDM,67,79
17,William Tiero,28,CAM,67,71
18,Javier Flaño,25,RB,67,76
19,Santamaría,24,GK,67,74
20,Dawid Janczyk,21,ST,67,80
21,Mehdi Taouil,26,CM,67,69
22,Vilmos Vanczák,26,CB,67,69
23,Asier,22,LM,67,73
24,Rogelio Chávez,24,LB,67,72
25,Papa Malick Bâ,28,CDM,67,76
26,Magne Simonsen,21,RB,67,77
27,Yann Kermorgant,27,CF,67,75
28,José Carlos Tabares,31,ST,67,72
29,Alex Bruce,24,CB,67,76
0,Emmanuel Cascione,25,CDM,67,70
1,Paul Dixon,22,LB,67,71
2,Toró,23,CM,67,78
3,Elimane Coulibaly,29,ST,67,70
4,Asen Karaslavov,29,CB,67,72
5,Leonid Kovel,23,ST,67,71
6,Mario,24,LM,67,74
7,Tiago,28,CB,67,72
8,Damien Perrinelle,25,CB,67,71
9,Chris Maguire,20,CF,67,80
10,Scott Loach,21,GK,67,80
11,Anthony Stokes,21,ST,67,80
12,Mark Howard,23,CB,67,80
13,Kirill Nababkin,22,RB,67,76
14,Emilio López,23,LM,67,69
15,Jorge Hernández,21,CM,67,77
16,Jorge Torres Nilo,21,LB,67,74
17,Omar Esparza,21,RWB,67,81
18,Mario Rodríguez,31,GK,67,72
19,Neil Danns,26,CM,67,76
20,Barry Murphy,24,GK,67,74
21,Tomáš Abrahám,30,CDM,67,73
22,Reinaldo,29,ST,67,71
23,Arthur Zwane,35,RM,67,69
24,Kim Hyeung Bum,25,RWM,67,75
25,Oh Jang-Eun,24,CM,67,73
26,Júlio César,24,GK,67,72
27,Cássio,29,GK,67,75
28,Ferdinando,29,CM,67,70
29,Angelo,28,RWB,67,74
0,Itumeleng Khune,22,GK,67,81
1,Hamdi Kasraoui,26,GK,67,74
2,Yoav Ziv,28,RWB,67,69
3,Paweł Golański,26,RB,67,73
4,Edouard Duplan,26,RWM,67,70
5,Peter Ramage,25,CB,67,74
6,Heath Pearce,25,LWB,67,70
7,Gonzalo Segares,26,LB,67,70
8,Mamadou Alimou Diallo,24,CB,67,74
9,João Paulo,24,CB,67,72
10,Stephen Jordan,27,LB,67,71
11,Lee Croft,24,RM,67,80
12,Therry Racon,25,CDM,67,79
13,Jacob Mulenga,25,ST,67,74
14,Davide Marchini,28,CM,67,75
15,Jorge Alonso,24,CM,67,70
16,Damián Macaluso,29,CB,67,71
17,Stéphane Darbion,25,CAM,67,75
18,Paulino,24,LWM,67,75
19,Gaëtan Krebs,23,CAM,67,77
20,Ben Alnwick,22,GK,67,79
21,Simon Cox,22,ST,67,78
22,Biel Ribas,23,GK,67,75
23,Roland Lamah,21,LWM,67,72
24,Carlitos,32,RWM,67,71
25,Saulo,27,RWM,67,68
26,Cândido Costa,28,RWB,67,71
27,Bruno,35,CM,67,71
28,Emerson,27,CB,67,70
29,Donovan Ricketts,32,GK,67,69
0,Emiliano Daniel Armenteros,23,CAM,67,78
1,Omar Pérez,32,CAM,67,68
2,Sergiy Pylypchuk,24,LM,67,70
3,Nick van der Velden,27,RM,67,70
4,Peter Whittingham,24,LM,67,80
5,Milivoje Vitakic,32,CB,67,68
6,Bruno,24,CM,67,71
7,Petr Pižanowski,35,GK,67,78
8,Pontus Segerström,28,CB,67,72
9,Daniele Vantaggiato,24,ST,67,71
10,Elliott Ward,24,CB,67,70
11,Robusté,24,CB,67,72
12,Xabi Castillo,23,LB,67,75
13,Davide Chiumiento,24,CAM,67,71
14,Shamil Asildarov,26,ST,67,69
15,Veliče Šhumulikoski,28,CDM,67,78
16,Damià,27,RWB,67,72
17,Gomes,29,CB,67,72
18,Andy Wilkinson,25,RB,67,70
19,Edwin Santibáñez,29,CAM,67,69
20,Sölvi Ottesen,25,CB,67,75
21,Pascal Bieler,23,LWB,67,80
22,Iain Turner,25,GK,67,75
23,Florian Stahel,24,RB,67,73
24,Jan Wuytens,24,CB,67,71
25,Xu Yunlong,30,CB,67,71
26,Landry Mulemo,22,LWB,67,73
27,Domingos,23,CB,67,71
28,Leonardo,26,ST,67,73
29,Matthias Langkamp,25,CB,67,74
0,Marco Bernacci,25,ST,67,78
1,Angelo Rea,27,CB,67,71
2,Roberto De Zerbi,30,CAM,67,72
3,Georgios Kyriazis,29,RB,67,69
4,Marco Ramos,26,LB,67,69
5,Jan Mauersberger,24,CB,67,74
6,Djamel Mesbah,24,LM,67,73
7,Marco Antonio Palacios,28,CB,67,74
8,Efraín Velarde,23,LB,67,75
9,Adam Barrett,29,CB,67,68
10,Jérémy Blayac,26,ST,67,77
11,Christian Valdez,25,CDM,67,75
12,Maicon,23,CAM,67,73
13,Manuel López Mondragón,26,LB,67,74
14,Daniel Alcántar,33,RWB,67,70
15,Franck Dja Djédjé,23,ST,67,79
16,Adrián Martínez,39,GK,67,72
17,Antonio Olvera,23,LB,67,75
18,Alfredo Talavera,26,GK,67,73
19,Jaime Durán,27,LB,67,73
20,Omar Flores,30,RB,67,70
21,Felipe de Jesús Ayala,31,CDM,67,70
22,Serge N'Gal,23,RWM,67,76
23,Rachid Bouaouzan,25,RWM,67,75
24,Markel Bergara,23,CM,67,76
25,Jan Rezek,27,ST,67,70
26,Hernani,25,CB,67,72
27,Mark Volders,32,GK,67,70
28,Aloys Bertrand Nong,25,ST,67,70
29,Kim Chiwoo,25,LM,67,75
0,Sammy Clingan,25,CM,67,72
1,Emil Gabriel Jula,29,ST,67,71
2,George Florescu,25,CM,67,75
3,Han Tae-You,28,CDM,67,72
4,Mihai Roman,24,RM,67,74
5,Diego Barreto,26,GK,67,71
6,Atle Roar Håland,32,CB,67,72
7,Arnold Mvuemba,24,CDM,67,75
8,Dariusz Pietrasiak,29,CB,67,68
9,Chris Cohen,22,CM,67,80
10,Basílio,37,RF,67,74
11,Peter Leven,25,CM,67,71
12,Sean O'Hanlon,26,CB,67,68
13,Knut Dørum Lillebakk,31,GK,67,69
14,Sanel Kuljic,31,ST,67,71
15,Roni Porokara,25,LWM,67,76
16,Romain Sartre,26,CB,67,69
17,Thierry Debès,35,GK,67,72
18,Avi Strul,28,CB,67,69
19,Antonio Rosati,26,GK,67,74
20,Antonio Buscè,33,RM,67,70
21,Csaba Fehér,33,CM,67,72
22,Tim Gilissen,27,CM,67,73
23,Espen Ruud,25,RB,67,77
24,Ali Al-Habsi,27,GK,67,83
25,Ricky Van den Bergh,28,CAM,67,70
26,Paweł Kieszek,25,GK,67,73
27,Sebastian Mila,27,LWM,67,72
28,Zidrunas Karcemarskas,26,GK,67,70
29,Vitali Grishin,28,LB,67,73
0,Radoslav Batak,32,CB,67,69
1,Alexandr Cherkes,32,RB,67,70
2,Deividas Semberas,31,CDM,67,77
3,Dario Passoni,35,CDM,67,69
4,Ruslan Adzhindzhal,35,CAM,67,77
5,Andrey Ushenin,25,CDM,67,70
6,Rodri García,24,CB,67,78
7,Cristian,25,CAM,67,77
8,Astiz,25,CB,67,72
9,Bustos,26,CDM,67,69
10,Anderson de Silva,27,CM,67,75
11,Sergio Ortega,28,CB,67,73
12,Guillermo Vallori,27,CB,67,73
13,Pere Martí,27,CDM,67,70
14,Víctor,35,CF,67,77
15,Antonio López,29,LM,67,72
16,Jorge,25,CB,67,74
17,Andrés Fernández,22,GK,67,75
